TypeOfIncident,TypeOfCollission,AuthoritiesContacted,IncidentState,PropertyDamage,BodilyInjuries,Witnesses,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CustomerLoyaltyPeriod,InsurancePolicyState,PolicyAnnualPremium,InsuredRelationship,VehicleMake,VehicleYOM,ReportedFraud
0,0.0,3,5,,1,1,29,1,1,7,102,2,941.99,2,6,2014,1
0,1.0,3,4,,1,1,27,1,6,4,69,0,1227.27,1,10,2009,1
0,1.0,4,2,1.0,1,1,32,1,6,3,105,2,1150.49,1,10,2006,1
2,1.0,0,2,1.0,0,1,33,1,3,1,153,2,844.61,4,6,2002,1
2,1.0,0,1,1.0,0,1,45,0,5,1,281,1,1209.1,1,14,1996,1
2,1.0,1,0,0.0,2,1,25,1,2,13,77,2,1431.29,3,1,2008,1
0,0.0,3,6,0.0,2,1,34,1,1,4,192,2,1260.6,3,1,2010,1
0,1.0,0,2,1.0,2,0,33,0,5,3,159,0,1432.26,0,9,2004,1
0,1.0,3,2,1.0,2,0,30,0,1,2,115,1,1375.07,1,9,2007,1
0,0.0,3,4,0.0,2,1,55,0,1,1,364,2,948.6,4,4,2008,1
0,0.0,3,4,0.0,2,1,56,0,1,9,384,2,1036.27,4,2,2009,1
0,0.0,0,2,,0,1,37,1,6,6,203,0,1337.94,0,12,2002,0
0,0.0,0,2,,0,1,32,1,5,10,159,0,1347.69,5,12,2000,1
0,2.0,1,6,0.0,1,1,27,0,1,12,15,2,1574.65,5,4,2000,1
0,1.0,4,2,,0,0,33,0,5,3,128,0,964.02,2,9,2007,1
0,1.0,0,1,0.0,1,1,38,0,5,3,204,0,986.82,4,9,2008,1
1,,4,3,,2,1,44,1,3,3,254,0,881.97,2,9,2006,1
1,0.0,4,1,0.0,2,1,42,0,6,9,216,2,1154.68,1,9,2000,1
2,2.0,1,4,,0,1,35,0,5,13,174,1,984.49,3,12,2002,1
2,2.0,1,4,1.0,1,1,33,0,6,3,145,1,1235.68,5,12,2007,1
2,1.0,0,4,1.0,1,1,51,1,6,4,404,0,1319.92,4,4,1999,1
2,1.0,3,4,1.0,1,1,56,0,2,1,427,2,1298.46,4,4,2006,1
2,1.0,1,4,0.0,2,1,37,0,0,3,206,2,1115.27,2,14,1996,1
2,1.0,1,4,0.0,2,0,38,0,2,12,235,2,959.12,2,14,1997,1
2,0.0,3,4,0.0,2,1,58,0,1,1,453,2,1476.68,0,10,2013,1
0,0.0,3,2,,1,1,45,1,5,10,270,0,1417.78,5,13,2007,1
0,0.0,4,3,,2,1,42,1,5,10,248,0,1558.68,5,13,2011,1
2,1.0,3,4,0.0,2,1,34,1,2,11,24,0,1441.51,3,14,2006,1
2,1.0,3,4,0.0,1,1,32,1,3,11,44,0,1635.56,0,14,2002,1
2,2.0,4,4,,0,1,52,1,4,2,357,2,1498.45,0,11,2000,1
3,1.0,1,1,0.0,2,1,47,1,5,1,322,0,920.2,4,9,2005,0
3,1.0,1,1,0.0,1,1,52,1,5,3,376,0,816.6,4,9,2002,1
2,0.0,1,6,0.0,2,1,40,1,4,11,222,1,1145.0,5,5,1999,1
0,0.0,3,4,,2,1,47,1,4,11,320,1,1049.82,2,9,1999,1
0,0.0,3,6,,0,1,30,1,3,4,95,1,1049.79,2,2,2007,1
0,1.0,3,0,0.0,1,1,28,1,3,4,94,2,854.97,0,6,2002,1
2,0.0,0,2,,0,1,32,1,3,12,83,2,1289.27,1,10,2007,1
0,0.0,0,3,,0,1,29,1,1,13,22,2,1306.75,1,5,2005,1
0,0.0,3,6,0.0,2,1,35,0,4,12,156,0,1305.23,3,5,2006,1
2,0.0,4,2,,1,1,44,1,0,3,237,0,1528.09,1,3,1999,1
0,1.0,1,0,1.0,1,1,26,0,3,4,68,2,1047.26,0,6,2010,1
0,2.0,0,6,1.0,0,1,34,0,0,3,149,2,1242.24,1,5,2009,1
0,2.0,3,4,,1,1,57,0,1,13,430,0,1033.16,1,4,2001,1
0,1.0,4,4,,1,0,36,1,2,10,206,0,1284.83,3,5,1997,1
0,0.0,1,4,,1,0,40,1,2,3,235,0,1218.79,1,4,1999,1
2,1.0,4,4,1.0,1,1,32,0,2,11,32,1,1493.95,0,6,2011,1
2,0.0,4,6,1.0,0,1,55,0,2,12,376,2,1432.65,2,3,1999,1
2,1.0,1,2,1.0,1,0,29,0,2,11,141,2,1018.32,5,9,2001,1
2,1.0,1,2,0.0,1,0,28,0,1,11,104,2,1118.81,5,1,2004,1
1,,0,5,1.0,0,1,54,1,3,0,379,0,1248.75,4,3,2001,1
0,1.0,3,0,1.0,2,1,49,1,4,11,294,2,1256.32,4,6,1996,1
0,2.0,3,0,1.0,1,1,45,1,4,1,284,2,1319.8,0,6,1999,1
1,,4,4,1.0,2,1,43,1,5,3,262,0,1568.35,1,13,2011,1
2,1.0,4,2,1.0,2,1,51,1,0,13,367,2,1270.13,2,2,2009,1
2,1.0,3,2,1.0,2,1,50,1,5,3,355,0,1250.04,5,9,2014,1
0,2.0,1,6,0.0,2,1,40,0,1,3,227,0,1056.29,1,13,2013,1
0,2.0,1,6,0.0,1,1,38,0,1,3,243,2,1324.15,3,9,2008,1
2,0.0,1,2,1.0,0,1,42,1,1,4,273,2,1131.3,5,6,2008,1
0,0.0,0,4,0.0,2,1,40,1,2,2,206,0,1333.51,0,6,2007,1
0,0.0,0,4,,1,1,47,1,1,2,304,1,1363.47,5,6,2008,1
2,1.0,3,2,,0,1,52,0,3,2,377,2,1232.33,1,9,2013,1
2,1.0,3,2,0.0,0,1,50,1,3,4,336,2,1244.94,5,8,2009,1
0,2.0,3,5,0.0,1,0,32,1,3,0,104,1,1491.08,5,4,2004,0
2,2.0,4,0,0.0,1,0,44,0,5,8,264,2,997.45,2,2,2005,1
2,1.0,1,5,,2,1,36,1,6,6,93,0,1376.19,4,11,2004,1
2,2.0,1,4,,2,1,42,0,3,13,238,2,1021.11,4,10,2007,1
2,1.0,0,5,,1,1,42,1,2,6,138,0,1268.36,1,7,1997,1
2,0.0,0,2,,2,1,40,0,4,7,105,0,1436.97,1,6,2001,1
2,1.0,1,5,,1,1,32,0,3,2,172,1,1320.36,5,13,2004,1
2,2.0,1,5,1.0,2,1,31,0,3,10,144,0,1135.05,2,4,1997,1
1,,4,3,1.0,2,1,30,0,3,3,43,0,965.99,1,12,2007,1
2,,4,1,,2,0,30,0,3,8,85,0,1069.97,4,9,2011,1
3,,0,5,,1,1,29,1,4,3,69,2,1202.12,2,9,2007,1
2,2.0,4,5,1.0,0,1,40,1,2,6,238,2,1266.15,2,9,2009,1
0,2.0,1,4,1.0,2,1,41,0,3,13,242,1,1041.41,5,13,2006,1
2,2.0,4,4,1.0,2,0,39,0,4,6,254,2,943.0,5,14,1997,1
2,2.0,1,5,,1,1,42,1,5,6,210,0,1308.48,4,3,1997,1
2,2.0,3,1,,0,1,40,1,3,2,226,0,1385.04,2,11,2007,1
2,0.0,1,2,,2,1,39,0,3,13,236,1,676.58,3,3,2013,1
0,2.0,3,2,,2,1,51,0,2,11,344,0,961.62,1,6,2006,1
0,2.0,3,2,1.0,0,1,47,0,0,6,323,0,1162.74,5,6,1999,1
2,0.0,4,2,1.0,2,1,43,0,0,2,298,2,1286.01,0,2,1996,1
2,1.0,4,1,1.0,1,1,40,0,4,2,240,2,1037.56,0,9,2001,1
2,1.0,1,4,,0,1,35,0,2,2,139,2,1462.81,2,6,1997,1
0,1.0,0,1,,1,0,37,0,6,6,106,2,1214.64,2,2,2000,1
2,0.0,4,5,0.0,2,0,54,0,5,13,382,1,1378.99,1,2,2005,1
2,2.0,0,1,0.0,0,1,38,0,5,9,194,0,1461.35,1,2,2000,1
0,1.0,0,4,0.0,0,1,32,0,4,12,17,0,969.8,0,5,1995,0
0,2.0,0,6,,0,1,32,1,1,12,20,0,978.09,1,11,1995,1
0,2.0,4,2,0.0,1,1,36,0,2,13,181,0,998.17,5,6,2010,1
0,2.0,0,2,1.0,0,1,31,0,2,4,134,2,997.98,2,6,2010,1
0,1.0,3,4,1.0,2,1,49,1,2,13,315,2,1172.51,1,11,2004,1
0,0.0,3,2,,0,1,41,1,2,9,263,0,1282.07,2,13,2009,1
0,0.0,4,1,,0,1,40,1,2,13,246,0,1259.59,2,3,2010,1
2,0.0,1,6,0.0,2,1,53,1,0,11,376,2,1038.43,2,9,2003,1
0,1.0,1,2,,1,0,34,0,2,5,89,0,1300.77,0,3,2013,1
0,1.0,0,1,0.0,1,1,39,1,2,5,182,1,1228.43,4,7,2005,1
0,1.0,0,1,0.0,1,0,38,0,2,5,203,2,1269.03,5,11,1995,0
2,2.0,0,4,1.0,1,1,47,1,1,9,308,1,1528.87,5,1,1996,1
2,0.0,0,1,1.0,1,1,39,1,1,9,213,1,1426.93,2,4,2000,1
2,0.0,4,2,,0,1,38,0,2,12,209,0,1088.97,3,3,2005,1
0,2.0,4,5,1.0,2,1,41,0,5,13,238,2,1151.87,0,11,2006,1
0,0.0,1,4,,1,1,29,0,5,11,82,0,1168.32,0,3,2001,1
0,1.0,3,6,0.0,2,1,42,0,4,12,256,2,1404.39,3,5,2010,1
0,1.0,1,2,0.0,1,1,35,0,0,10,156,2,1178.66,2,10,1997,1
0,1.0,1,2,,1,1,41,0,0,8,209,2,1435.5,2,5,2002,1
0,1.0,1,4,,1,1,41,1,2,11,260,0,903.88,3,9,2011,1
0,2.0,1,2,,1,1,45,0,5,6,249,0,1191.76,1,3,2011,1
0,1.0,0,1,1.0,1,1,43,0,0,6,247,0,1113.14,2,4,2009,1
2,2.0,3,2,1.0,0,0,45,0,1,12,271,1,1350.17,5,1,1995,1
2,0.0,0,2,1.0,1,1,47,0,1,12,307,1,1527.05,5,1,1996,1
2,1.0,0,2,1.0,0,1,31,0,2,4,138,1,915.32,0,6,2004,0
2,1.0,0,2,1.0,1,1,29,0,4,2,143,2,1256.54,0,9,1996,1
0,1.0,0,4,0.0,2,1,41,0,4,8,224,2,1268.47,0,13,2013,1
0,1.0,0,4,,1,1,41,0,3,7,52,2,1005.82,0,5,2004,1
2,0.0,0,6,1.0,1,1,44,1,1,5,259,2,1034.05,1,13,2010,1
2,0.0,0,4,,1,1,37,1,1,0,209,0,1443.66,0,8,2005,1
0,2.0,0,1,,1,1,43,1,0,0,258,1,1266.48,2,12,2014,1
0,2.0,1,3,,0,1,45,0,6,10,307,2,1362.5,3,11,2005,1
0,2.0,3,1,1.0,2,1,31,0,4,10,150,2,1289.03,4,11,2007,1
2,1.0,1,1,0.0,2,1,28,1,2,4,120,2,1337.44,3,4,2010,1
0,1.0,0,1,1.0,2,1,28,0,1,9,94,1,1250.01,0,6,2007,1
2,1.0,0,1,,2,1,29,1,4,3,31,1,1242.91,2,1,2011,1
2,1.0,0,6,1.0,2,1,36,0,0,2,181,2,1479.68,4,2,2007,1
2,1.0,3,2,1.0,0,1,30,1,0,10,82,1,1438.81,2,12,2006,1
2,1.0,4,4,1.0,1,1,25,1,3,12,79,2,1351.53,2,12,2011,1
2,2.0,1,5,,2,1,31,0,6,10,131,0,1068.32,2,9,1995,0
2,1.0,1,5,,1,1,39,0,0,10,192,0,1340.85,2,5,2000,1
2,0.0,1,6,,1,0,37,0,6,4,202,1,1044.86,5,12,2000,1
0,0.0,3,6,,1,0,35,0,1,12,181,1,1048.94,3,12,2001,1
2,0.0,3,6,0.0,2,1,43,1,6,10,258,1,1563.67,3,14,2010,1
0,0.0,3,4,1.0,0,1,47,1,5,3,289,0,1251.57,0,13,2003,1
0,1.0,4,4,1.0,1,1,33,1,3,3,125,1,1290.67,1,12,2011,1
0,1.0,3,4,,0,1,50,1,4,11,334,1,1530.9,3,2,2005,1
0,0.0,3,4,,0,1,55,1,3,11,377,1,1578.77,3,4,2007,1
0,2.0,3,1,1.0,2,1,39,1,5,3,237,2,1071.51,4,8,2008,1
0,1.0,3,2,1.0,2,1,45,1,6,13,286,0,1454.83,5,8,2015,1
0,0.0,3,4,1.0,1,1,36,0,6,0,139,1,1073.18,5,13,2013,1
0,0.0,1,4,,0,1,37,0,1,1,145,1,1356.13,3,6,2015,1
0,0.0,4,6,0.0,0,0,45,0,0,6,296,2,1270.4,5,3,2002,1
0,1.0,0,4,1.0,2,1,41,1,2,6,255,1,1228.99,0,6,2008,1
0,0.0,4,6,0.0,2,1,37,1,0,6,168,1,1336.63,0,6,2006,1
2,0.0,1,0,1.0,2,1,35,0,1,11,164,0,1148.35,5,9,1998,1
2,0.0,0,4,1.0,2,1,32,0,3,12,114,1,1281.57,0,7,2001,1
2,1.0,3,2,1.0,0,1,33,0,2,4,126,2,1173.23,0,3,1999,1
2,0.0,0,2,,2,1,40,1,0,6,259,1,1314.07,3,9,2008,1
2,1.0,0,2,,2,1,49,1,5,6,352,1,1671.3,0,9,2006,1
2,1.0,0,1,1.0,0,1,31,0,5,6,140,1,990.88,1,6,2007,1
2,1.0,0,4,,2,1,31,1,0,7,71,1,1207.7,2,1,2014,1
2,0.0,0,5,,1,1,41,1,2,13,213,1,1271.73,2,10,2006,1
2,0.0,0,5,1.0,1,0,40,0,5,13,236,1,1270.6,1,14,2010,1
0,1.0,3,6,,1,1,42,0,2,12,247,1,1053.02,3,6,2009,1
2,1.0,3,4,0.0,1,1,43,1,2,5,254,1,1060.31,0,14,2009,1
2,1.0,4,5,,2,1,41,0,0,9,200,2,1322.9,0,11,1997,1
2,0.0,4,4,0.0,2,1,43,0,6,0,240,2,1175.16,1,14,2001,1
0,2.0,3,3,1.0,1,1,60,1,5,10,431,2,1387.2,3,8,2012,1
0,2.0,3,1,1.0,1,1,25,1,5,10,57,2,1319.26,4,10,2010,1
0,1.0,1,2,1.0,2,1,32,0,0,3,154,0,948.09,2,2,1997,1
3,,2,2,0.0,0,1,24,0,0,2,13,1,1305.4,2,2,2001,1
3,,4,1,0.0,2,1,33,0,0,2,183,1,1347.67,5,2,2013,1
0,1.0,1,4,0.0,1,1,35,0,6,12,198,2,1273.9,0,11,2001,1
0,1.0,1,4,1.0,0,1,39,0,6,1,255,2,1349.68,4,11,2003,1
0,0.0,3,2,,0,1,47,1,5,10,283,0,1220.92,5,13,2002,1
0,0.0,3,2,,0,1,39,1,5,6,218,0,1302.9,0,13,2001,1
0,2.0,0,4,,1,1,42,1,5,1,207,1,1109.29,3,6,2014,1
2,2.0,0,6,,1,1,59,1,0,0,422,1,1175.77,3,14,2004,1
2,0.0,0,6,1.0,1,1,54,1,4,2,367,2,1211.94,1,14,2002,1
2,2.0,3,4,0.0,1,1,43,1,4,4,278,2,1415.24,1,14,2004,1
2,2.0,3,4,0.0,1,1,43,0,2,4,282,2,1447.37,1,2,2007,1
2,2.0,1,5,,2,1,37,0,1,10,176,0,1233.08,2,4,1999,1
2,1.0,1,4,,1,1,44,0,0,8,248,0,1428.58,4,5,2007,1
0,1.0,3,4,0.0,2,1,41,0,1,8,251,0,1325.49,2,13,2012,1
0,0.0,3,4,0.0,2,1,42,0,1,8,249,0,1339.83,2,13,2009,1
0,1.0,1,0,1.0,2,1,38,1,3,4,181,2,1585.34,0,12,2002,1
0,1.0,4,0,1.0,1,1,29,1,3,4,94,2,903.05,0,6,2000,1
2,2.0,0,6,1.0,1,1,43,0,0,5,278,2,1373.56,5,6,2003,1
0,2.0,3,2,,0,1,46,0,2,2,301,2,1263.17,5,6,2000,1
2,0.0,1,4,,1,1,39,1,4,2,225,0,972.59,4,8,2002,1
2,2.0,1,4,,0,1,37,0,4,12,201,0,1321.64,4,8,2002,1
0,1.0,4,4,1.0,1,1,40,0,4,5,188,2,1780.82,0,11,2012,1
0,1.0,1,1,1.0,1,0,31,0,6,5,47,2,1407.35,1,3,2014,1
2,0.0,1,5,0.0,1,1,37,1,4,8,168,1,1220.72,2,9,2000,0
2,1.0,3,2,1.0,1,1,44,1,1,4,251,2,1637.33,2,7,2009,1
0,2.0,0,1,1.0,0,1,36,0,0,3,172,0,1044.03,1,2,2006,1
0,0.0,1,6,1.0,1,1,39,1,2,1,174,0,1518.57,3,11,2000,1
0,0.0,0,4,,0,1,45,1,2,2,253,1,1345.33,3,6,2003,1
0,2.0,1,6,,1,1,35,1,0,0,179,1,1122.07,2,4,2007,1
0,2.0,1,5,,1,1,42,1,0,0,262,1,1095.29,2,12,2015,1
0,1.0,4,1,1.0,1,1,33,1,5,3,123,2,1165.34,3,1,2006,1
2,1.0,1,4,1.0,2,1,43,0,2,12,266,2,1283.77,2,9,1997,1
2,1.0,1,4,1.0,1,1,43,1,1,11,232,2,1147.92,5,9,2001,1
0,1.0,4,2,1.0,1,0,32,1,2,3,175,0,1274.47,2,2,1997,1
2,0.0,1,4,0.0,0,1,38,0,5,10,211,1,1054.1,3,3,2005,1
2,0.0,1,2,1.0,0,1,37,1,5,13,206,0,1091.94,4,5,2005,1
2,0.0,1,5,1.0,1,1,33,1,5,9,146,1,1426.45,5,5,2006,1
2,2.0,0,4,1.0,0,0,33,1,3,12,144,1,1200.92,1,8,2007,1
2,2.0,4,4,1.0,1,0,37,0,3,11,166,1,999.96,1,13,2010,1
0,1.0,4,6,1.0,0,1,50,0,4,13,349,1,1423.26,2,1,1997,1
0,1.0,0,4,,2,1,25,0,1,8,67,1,930.49,0,13,2011,1
0,2.0,3,6,,2,1,32,0,1,8,137,2,1019.32,2,13,2006,1
2,0.0,3,2,,0,0,33,0,6,9,168,0,1054.72,3,13,2012,1
0,1.0,3,4,0.0,1,0,41,0,4,12,219,1,1303.31,0,5,2009,1
0,1.0,1,4,,1,1,43,0,4,8,233,0,1475.48,2,5,2005,1
0,2.0,4,6,,2,0,33,1,3,7,54,0,1275.79,5,2,1999,1
0,1.0,1,6,,1,0,28,0,2,7,61,1,1055.03,3,2,2001,1
3,,4,6,,2,1,37,1,2,2,176,1,1306.89,3,14,2005,1
3,,4,6,,2,1,37,0,4,2,170,1,1252.9,3,8,2007,1
2,1.0,0,2,1.0,0,1,33,0,0,4,161,2,1032.59,0,6,2006,1
2,1.0,4,4,1.0,0,1,32,0,0,10,147,1,1235.84,3,13,2010,0
2,1.0,1,5,,1,1,46,1,4,4,260,2,1202.38,5,8,2001,1
2,1.0,1,2,,1,1,43,1,1,7,220,2,1167.58,5,12,2002,1
0,1.0,0,0,1.0,1,1,28,1,3,12,96,2,823.22,3,12,2000,0
2,1.0,0,4,1.0,2,1,33,1,6,0,171,0,1189.15,1,14,2000,1
0,2.0,0,4,0.0,2,1,33,0,3,8,154,1,938.13,5,4,2009,1
0,2.0,1,4,0.0,2,1,42,0,3,13,246,1,970.53,4,10,2007,1
0,1.0,0,6,,0,0,37,1,5,3,184,1,974.95,2,12,2009,1
0,2.0,1,5,0.0,1,1,32,1,0,0,132,1,1137.32,2,12,2003,1
0,0.0,3,2,,0,1,34,1,2,4,112,1,1258.77,2,3,2013,1
2,1.0,3,4,1.0,2,1,32,1,1,5,137,0,1224.46,1,14,2010,1
2,2.0,4,1,,0,1,37,1,3,2,213,0,1427.16,5,1,2012,1
2,2.0,1,2,,0,1,42,0,6,6,260,0,1407.21,2,4,2007,1
0,2.0,1,5,0.0,2,1,32,1,1,10,133,0,1042.42,2,4,1998,1
0,2.0,0,1,,1,0,35,0,6,6,58,2,1297.34,0,2,1997,1
0,1.0,0,1,,0,0,42,1,2,5,254,0,1177.19,4,11,2004,1
0,1.0,4,4,1.0,1,1,45,0,4,3,292,1,1466.29,4,11,1996,1
0,2.0,0,6,0.0,2,1,44,0,6,7,276,2,1279.14,0,2,2002,1
0,1.0,0,4,,0,1,40,0,3,13,194,2,1299.73,1,5,2009,1
2,1.0,3,4,0.0,2,1,30,1,6,6,112,0,1434.07,3,14,2007,1
1,,4,3,,2,1,34,0,3,8,82,2,938.71,4,9,2007,1
2,0.0,1,4,0.0,0,1,43,1,1,5,274,2,1319.91,0,3,2006,1
0,1.0,0,2,1.0,1,0,37,1,2,10,210,2,1421.71,5,11,1995,0
2,2.0,4,4,0.0,1,1,47,1,4,4,323,2,1411.9,1,11,2004,1
3,,4,5,,1,1,42,1,4,6,236,1,1365.41,2,9,2009,1
2,0.0,4,1,,0,1,38,1,6,1,211,1,1293.55,5,4,2012,1
0,1.0,1,4,0.0,1,1,37,0,6,10,173,2,1363.17,4,10,1999,1
2,1.0,4,4,1.0,0,1,40,0,0,6,225,2,1292.19,2,5,2006,1
2,2.0,3,4,1.0,0,0,57,0,4,13,452,1,1124.14,2,14,2000,1
0,0.0,1,4,0.0,2,1,48,1,2,7,356,2,1253.79,2,12,2003,1
0,1.0,3,0,0.0,1,1,34,1,5,11,34,1,1237.78,3,6,2006,1
3,,4,6,1.0,2,1,37,0,2,2,165,1,1178.32,3,12,2008,1
0,1.0,0,1,0.0,1,1,33,0,3,7,103,2,1059.65,3,6,2013,1
2,2.0,3,6,1.0,2,0,33,0,2,9,150,2,1352.37,1,2,1996,1
2,1.0,4,4,,1,0,32,0,1,10,124,2,780.91,4,6,1999,1
2,1.0,0,1,1.0,0,1,29,1,0,12,122,2,1264.62,5,12,2009,1
2,2.0,4,6,1.0,1,1,31,1,0,2,139,1,1553.54,4,13,2000,1
0,0.0,3,0,1.0,2,1,50,1,1,7,314,2,1255.9,4,2,1995,1
0,1.0,4,2,1.0,2,0,30,1,6,6,112,0,790.09,2,10,2011,1
0,1.0,1,6,0.0,1,1,39,0,3,13,179,2,1575.05,3,10,2000,1
2,2.0,1,4,,0,1,30,0,3,12,103,1,1266.11,1,2,2009,1
0,2.0,1,4,,2,1,42,0,3,9,264,2,1056.07,3,2,2005,1
2,0.0,1,6,,0,1,43,0,4,6,243,2,1131.96,2,7,1996,0
2,1.0,1,4,,1,1,27,0,3,5,109,2,1161.4,0,3,2013,1
0,0.0,0,4,0.0,1,1,47,1,5,5,280,2,940.75,0,14,2010,1
0,2.0,0,4,1.0,2,0,25,0,1,3,42,1,1212.85,1,1,2011,1
2,0.0,4,2,0.0,0,1,24,0,2,12,59,1,1159.89,3,7,2004,1
2,2.0,4,5,1.0,0,1,42,0,0,10,194,1,1646.45,2,3,2008,1
0,0.0,0,2,1.0,1,1,26,1,5,13,27,0,1343.41,3,10,2011,1
2,0.0,3,6,0.0,0,0,46,0,6,1,288,2,1302.88,2,11,1999,1
0,2.0,1,2,0.0,1,1,34,0,5,11,178,2,1244.51,0,3,2000,1
2,0.0,1,2,1.0,0,0,56,1,6,9,413,1,1267.03,3,13,2015,1
0,2.0,1,5,0.0,0,0,43,1,6,6,284,1,1483.22,1,1,2003,1
0,1.0,0,2,,2,1,41,1,2,11,234,2,1047.78,4,9,2012,1
2,0.0,0,4,0.0,2,1,44,0,4,12,270,0,1346.25,2,6,1997,1
2,0.0,4,4,,1,1,45,0,5,7,311,0,1364.14,1,4,1999,1
2,0.0,3,2,0.0,0,1,44,1,3,4,288,2,1344.91,1,3,2007,0
0,0.0,1,4,,1,1,28,0,5,10,71,0,1061.42,0,12,2002,1
2,1.0,4,4,,1,1,31,0,4,3,146,2,1391.97,2,1,2014,1
2,0.0,0,1,1.0,1,1,47,0,6,3,310,2,1192.96,5,1,2005,1
0,2.0,1,0,1.0,2,1,47,1,5,12,284,2,1297.6,4,3,1995,1
0,2.0,4,4,0.0,2,1,41,0,3,2,215,2,903.58,5,4,2009,1
2,1.0,3,2,1.0,2,1,29,1,1,2,31,2,1592.38,2,2,2012,1
2,1.0,3,3,0.0,1,0,24,1,2,6,76,2,1095.97,0,1,2005,1
2,1.0,4,1,1.0,2,1,34,1,0,10,144,2,1187.43,0,9,2009,1
2,1.0,4,1,,1,0,32,0,1,7,135,2,865.59,0,6,2003,1
0,2.0,3,1,,1,0,38,0,2,9,17,0,1250.79,5,5,2006,0
2,1.0,4,2,0.0,1,1,33,0,1,3,152,1,1333.24,2,12,2005,1
0,1.0,0,1,,1,1,43,1,6,3,270,2,1247.82,2,2,2006,1
2,1.0,3,6,0.0,1,1,43,1,4,9,289,0,1374.15,4,3,2002,1
0,1.0,3,2,1.0,1,1,41,0,1,4,224,1,1602.52,0,9,2008,1
2,0.0,3,6,,0,1,40,0,0,12,217,0,1252.01,2,3,2007,1
0,1.0,3,1,0.0,2,1,26,1,4,11,105,2,987.6,3,8,1998,1
2,0.0,3,5,1.0,2,0,38,0,1,0,178,0,1488.95,0,11,2001,0
2,1.0,1,4,1.0,1,1,48,0,4,12,331,2,1414.73,2,11,2004,1
0,1.0,0,4,0.0,0,1,40,0,6,12,259,2,1340.36,3,4,2004,1
0,0.0,1,6,0.0,0,1,28,1,0,13,112,2,1303.63,4,12,2009,1
2,2.0,1,0,,2,1,61,0,6,6,440,2,1054.22,0,14,2004,1
0,1.0,1,4,0.0,2,1,32,0,5,12,127,2,1349.86,5,4,2005,1
2,1.0,3,4,0.0,0,1,43,1,3,4,281,2,1281.3,1,9,2010,1
0,1.0,1,6,,0,1,30,0,6,1,135,0,1439.1,3,11,1995,1
2,0.0,4,1,,2,0,31,1,6,7,154,0,1102.04,0,6,2012,1
0,0.0,0,6,1.0,2,1,47,1,5,2,317,1,986.43,2,8,2011,1
2,0.0,4,6,0.0,1,1,40,0,2,9,246,0,1374.51,2,3,2005,1
0,2.0,4,4,,0,1,30,0,1,1,72,0,517.01,5,14,2014,1
1,,2,2,0.0,0,0,31,0,0,2,168,1,1121.89,5,3,2013,1
2,2.0,0,4,1.0,1,1,25,0,3,11,90,1,1192.82,1,6,2013,1
0,2.0,3,2,,1,1,32,1,3,5,137,1,1075.38,5,4,2004,1
2,2.0,1,4,1.0,2,1,38,0,6,4,206,0,1680.94,3,9,1996,1
0,1.0,1,4,0.0,1,1,37,0,0,12,177,2,1362.69,4,11,1999,1
0,1.0,3,4,,2,1,41,0,3,13,253,2,1278.86,4,13,2013,1
2,2.0,3,2,1.0,0,1,37,0,5,10,200,1,1091.02,3,3,2005,1
2,1.0,3,3,0.0,1,1,34,1,6,9,188,0,1339.15,4,3,2002,1
0,1.0,1,4,1.0,0,1,34,0,4,13,190,2,1325.08,4,12,2005,1
0,0.0,3,4,1.0,2,1,35,1,6,3,127,1,1456.32,3,13,2011,0
0,0.0,3,2,,1,1,46,0,6,13,279,0,1322.0,0,12,2003,1
0,1.0,4,5,1.0,2,1,45,0,0,11,290,0,1084.85,2,2,2014,1
2,1.0,4,4,1.0,2,1,27,0,2,1,79,2,982.91,5,12,2007,1
2,0.0,1,4,1.0,1,1,37,1,3,12,182,2,973.46,0,1,2004,1
0,1.0,3,2,,0,1,35,1,6,6,173,2,1068.51,2,2,2005,0
2,2.0,0,4,,1,1,34,0,1,0,189,2,1585.64,5,8,2004,1
0,1.0,0,4,1.0,2,1,24,0,5,8,61,0,923.71,4,13,2011,1
0,1.0,3,6,1.0,0,1,38,0,0,11,247,2,1210.27,3,12,2011,1
3,,2,4,0.0,2,1,36,1,2,3,216,1,871.28,3,14,2003,1
1,,2,1,,0,0,32,0,2,2,159,1,1113.51,5,3,2011,1
2,2.0,0,4,,0,1,21,0,4,2,10,1,1065.13,1,1,2008,1
1,,4,6,1.0,1,1,32,0,4,1,147,2,1543.35,5,8,2002,1
0,0.0,3,5,0.0,1,1,34,1,5,7,38,2,1136.49,2,9,2007,1
0,1.0,3,2,,0,1,30,1,2,3,118,2,1091.61,4,10,2005,1
2,0.0,0,1,1.0,1,0,48,0,5,8,305,2,923.52,4,2,2003,1
0,0.0,3,4,1.0,2,1,37,1,2,4,171,1,1335.83,3,1,2012,1
0,1.0,0,4,1.0,2,0,36,0,1,9,88,2,1344.61,0,9,2004,1
2,2.0,3,1,0.0,1,1,52,0,1,2,363,2,1273.89,4,4,2009,1
0,0.0,0,2,,0,1,29,1,3,13,31,1,1308.91,0,5,2005,1
1,,4,6,1.0,1,1,37,0,3,8,193,2,1213.68,1,9,2003,1
2,2.0,1,4,1.0,1,1,34,1,6,8,131,1,1178.45,5,5,2000,0
